filename,label,label_name,source_path,image_path
Dataset-2_roboflow_train_img_0_6680_jpg.rf.dce9c0f014453c6c6435809a3b9b27b7.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_6680_jpg.rf.dce9c0f014453c6c6435809a3b9b27b7.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_6680_jpg.rf.dce9c0f014453c6c6435809a3b9b27b7.jpg
Dataset-1_data_train_img4.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img4.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img4.jpg
Dataset-1_data_train_img_0_3997.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3997.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3997.jpg
Dataset-1_data_train_img_0_1502.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_1502.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_1502.jpg
Dataset-2_roboflow_valid_img_0_9599_jpg.rf.11257e0c080c31fdb469fb7b9f708608.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_valid_img_0_9599_jpg.rf.11257e0c080c31fdb469fb7b9f708608.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_valid_img_0_9599_jpg.rf.11257e0c080c31fdb469fb7b9f708608.jpg
Dataset-2_roboflow_train_img_0_2780_jpg.rf.80eb262c9d9614f2ea3849948a26effa.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2780_jpg.rf.80eb262c9d9614f2ea3849948a26effa.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2780_jpg.rf.80eb262c9d9614f2ea3849948a26effa.jpg
Dataset-2_roboflow_train_img_0_9541_jpg.rf.9608470237e11863989f5ebfd091e5ee.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_9541_jpg.rf.9608470237e11863989f5ebfd091e5ee.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_9541_jpg.rf.9608470237e11863989f5ebfd091e5ee.jpg
Dataset-2_roboflow_train_img_0_8471_jpg.rf.211a9d56c46b64971b53b6510203636d.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_8471_jpg.rf.211a9d56c46b64971b53b6510203636d.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_8471_jpg.rf.211a9d56c46b64971b53b6510203636d.jpg
Dataset-1_data_train_img_0_9644.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_9644.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_9644.jpg
Dataset-1_data_train_img_0_3245.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_3245.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_3245.jpg
Dataset-2_roboflow_train_img_0_7526_jpg.rf.5a025dca8170765c522d8fbc6cb692b1.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_7526_jpg.rf.5a025dca8170765c522d8fbc6cb692b1.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_7526_jpg.rf.5a025dca8170765c522d8fbc6cb692b1.jpg
Dataset-1_data_train_img_0_4652.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_4652.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_4652.jpg
Dataset-1_data_train_img_0_1962.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_1962.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_1962.jpg
Dataset-1_data_train_img_0_4740.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_4740.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_4740.jpg
Dataset-2_roboflow_train_img_0_2900_jpg.rf.f170714b520ec8ff8c372339fd681893.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2900_jpg.rf.f170714b520ec8ff8c372339fd681893.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2900_jpg.rf.f170714b520ec8ff8c372339fd681893.jpg
Dataset-1_data_train_img_0_2930.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2930.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2930.jpg
Dataset-2_roboflow_train_img_0_9242_jpg.rf.d236b5d157b47f74f6717be7499d6411.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_9242_jpg.rf.d236b5d157b47f74f6717be7499d6411.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_9242_jpg.rf.d236b5d157b47f74f6717be7499d6411.jpg
Dataset-1_data_train_img_0_7861.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7861.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7861.jpg
Dataset-2_roboflow_train_img_0_2584_jpg.rf.c64448977bf1c91f5433d8298872a00a.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_2584_jpg.rf.c64448977bf1c91f5433d8298872a00a.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_2584_jpg.rf.c64448977bf1c91f5433d8298872a00a.jpg
Dataset-1_data_train_img_0_3544.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3544.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3544.jpg
Dataset-2_roboflow_train_img_0_1553_jpg.rf.ed1cd009c0c80b5418017dfaa9622dc0.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_1553_jpg.rf.ed1cd009c0c80b5418017dfaa9622dc0.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_1553_jpg.rf.ed1cd009c0c80b5418017dfaa9622dc0.jpg
Dataset-1_data_train_img_0_8435.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_8435.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_8435.jpg
Dataset-2_roboflow_train_img_0_6549_jpg.rf.429bc8ce18f8795ea3b2e69dff488245.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_6549_jpg.rf.429bc8ce18f8795ea3b2e69dff488245.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_6549_jpg.rf.429bc8ce18f8795ea3b2e69dff488245.jpg
Dataset-1_data_train_img_0_2108.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2108.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2108.jpg
Dataset-2_roboflow_test_img_0_7861_jpg.rf.af738d41e940024cb9a2e2348749146d.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_test_img_0_7861_jpg.rf.af738d41e940024cb9a2e2348749146d.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_test_img_0_7861_jpg.rf.af738d41e940024cb9a2e2348749146d.jpg
Dataset-2_roboflow_train_img_0_7747_jpg.rf.96f9886f91b330216e9ea70ed75569be.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_7747_jpg.rf.96f9886f91b330216e9ea70ed75569be.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_7747_jpg.rf.96f9886f91b330216e9ea70ed75569be.jpg
Dataset-1_data_train_img_0_3241.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3241.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3241.jpg
Dataset-2_roboflow_train_img_0_2515_jpg.rf.ad25757971d25b89b293aeb032a1e2d1.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_2515_jpg.rf.ad25757971d25b89b293aeb032a1e2d1.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_2515_jpg.rf.ad25757971d25b89b293aeb032a1e2d1.jpg
Dataset-2_roboflow_train_img_0_8905_jpg.rf.3d623e646f0124f678318ab8979e20cd.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_8905_jpg.rf.3d623e646f0124f678318ab8979e20cd.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_8905_jpg.rf.3d623e646f0124f678318ab8979e20cd.jpg
Dataset-2_roboflow_train_img_0_1507_jpg.rf.8e3f95373cd6edc70f246800170c9276.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1507_jpg.rf.8e3f95373cd6edc70f246800170c9276.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1507_jpg.rf.8e3f95373cd6edc70f246800170c9276.jpg
Dataset-1_data_train_img_0_8718.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_8718.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_8718.jpg
Dataset-2_roboflow_train_img_0_7079_jpg.rf.ccf724f67e7bc4191afca38c7035f479.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_7079_jpg.rf.ccf724f67e7bc4191afca38c7035f479.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_7079_jpg.rf.ccf724f67e7bc4191afca38c7035f479.jpg
Dataset-1_data_train_img_0_833.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_833.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_833.jpg
Dataset-2_roboflow_train_img_0_6487_jpg.rf.5c41faf246caeceafdda143f92f91f0f.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_6487_jpg.rf.5c41faf246caeceafdda143f92f91f0f.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_6487_jpg.rf.5c41faf246caeceafdda143f92f91f0f.jpg
Dataset-1_data_train_img_0_8761.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_8761.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_8761.jpg
Dataset-1_data_train_img_0_4454.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_4454.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_4454.jpg
Dataset-1_data_train_img_0_7002.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_7002.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_7002.jpg
Dataset-1_data_train_img_0_2760.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2760.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2760.jpg
Dataset-2_roboflow_train_img_0_3292_jpg.rf.f264ccf9195bab930c08684b2493c35b.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_3292_jpg.rf.f264ccf9195bab930c08684b2493c35b.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_3292_jpg.rf.f264ccf9195bab930c08684b2493c35b.jpg
Dataset-2_roboflow_train_img_0_7607_jpg.rf.69ed1d4c1be5a3e0b44bf3b9841e8400.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_7607_jpg.rf.69ed1d4c1be5a3e0b44bf3b9841e8400.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_7607_jpg.rf.69ed1d4c1be5a3e0b44bf3b9841e8400.jpg
Dataset-1_data_train_img_0_8620.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_8620.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_8620.jpg
Dataset-1_data_train_img_0_6065.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6065.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6065.jpg
Dataset-2_roboflow_train_img_0_6271_jpg.rf.b154d14b5028d4194b40e1bc0becc5e3.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_6271_jpg.rf.b154d14b5028d4194b40e1bc0becc5e3.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_6271_jpg.rf.b154d14b5028d4194b40e1bc0becc5e3.jpg
Dataset-2_roboflow_train_img_0_9478_jpg.rf.a9cde5ca285437e673f4182955278cc5.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_9478_jpg.rf.a9cde5ca285437e673f4182955278cc5.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_9478_jpg.rf.a9cde5ca285437e673f4182955278cc5.jpg
Dataset-2_roboflow_train_img_0_8086_jpg.rf.f2e22747bf2dc18a7868a022b44f3c5a.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_8086_jpg.rf.f2e22747bf2dc18a7868a022b44f3c5a.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_8086_jpg.rf.f2e22747bf2dc18a7868a022b44f3c5a.jpg
Dataset-1_data_train_img_0_6305.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6305.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6305.jpg
Dataset-2_roboflow_train_img_0_920_jpg.rf.5a7d5159ca352b02fd7b0ee54989d5db.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_920_jpg.rf.5a7d5159ca352b02fd7b0ee54989d5db.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_920_jpg.rf.5a7d5159ca352b02fd7b0ee54989d5db.jpg
Dataset-1_data_train_img_0_955.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_955.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_955.jpg
Dataset-1_data_train_img_0_9520.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_9520.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_9520.jpg
Dataset-1_data_train_img_0_1838.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_1838.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_1838.jpg
Dataset-1_data_train_img_0_2176.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2176.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2176.jpg
Dataset-2_roboflow_train_img_0_781_jpg.rf.4d66f4e4c2712578cca43faee047b138.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_781_jpg.rf.4d66f4e4c2712578cca43faee047b138.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_781_jpg.rf.4d66f4e4c2712578cca43faee047b138.jpg
Dataset-2_roboflow_train_img_0_7964_jpg.rf.ba81d21c4fa85833e0c79c0ebdc46d9a.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_7964_jpg.rf.ba81d21c4fa85833e0c79c0ebdc46d9a.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_7964_jpg.rf.ba81d21c4fa85833e0c79c0ebdc46d9a.jpg
Dataset-1_data_train_img_0_2900.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2900.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2900.jpg
Dataset-1_data_train_img_0_6993.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6993.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6993.jpg
Dataset-2_roboflow_test_img_0_378_jpg.rf.e421e5c342b495e6367e00869d3bf182.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_test_img_0_378_jpg.rf.e421e5c342b495e6367e00869d3bf182.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_test_img_0_378_jpg.rf.e421e5c342b495e6367e00869d3bf182.jpg
Dataset-1_data_train_img_0_7388.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_7388.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_7388.jpg
Dataset-2_roboflow_train_img_0_2786_jpg.rf.162638ee2ef001e63f60d123452c0fbe.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2786_jpg.rf.162638ee2ef001e63f60d123452c0fbe.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2786_jpg.rf.162638ee2ef001e63f60d123452c0fbe.jpg
Dataset-1_data_train_img_0_2065.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2065.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2065.jpg
Dataset-1_data_train_img_0_4615.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_4615.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_4615.jpg
Dataset-1_data_train_img_0_6176.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6176.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6176.jpg
Dataset-1_data_train_img_0_3137.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3137.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3137.jpg
Dataset-1_data_train_img_0_2444.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2444.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2444.jpg
Dataset-2_roboflow_train_healthy_image2827_jpg.rf.1cf913446312c835c074f58b0f7b6460.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_healthy_image2827_jpg.rf.1cf913446312c835c074f58b0f7b6460.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_healthy_image2827_jpg.rf.1cf913446312c835c074f58b0f7b6460.jpg
Dataset-2_roboflow_train_img_0_5124_jpg.rf.c9c53a68c791f13ad133cb5b87af4f4f.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_5124_jpg.rf.c9c53a68c791f13ad133cb5b87af4f4f.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_5124_jpg.rf.c9c53a68c791f13ad133cb5b87af4f4f.jpg
Dataset-2_roboflow_train_img_0_2521_jpg.rf.a0803b17bc57b22b9f243176a6bbe7ca.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2521_jpg.rf.a0803b17bc57b22b9f243176a6bbe7ca.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2521_jpg.rf.a0803b17bc57b22b9f243176a6bbe7ca.jpg
Dataset-2_roboflow_train_img_0_3318_jpg.rf.e9b419eb94162c101eb83c9662f9ba91.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_3318_jpg.rf.e9b419eb94162c101eb83c9662f9ba91.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_3318_jpg.rf.e9b419eb94162c101eb83c9662f9ba91.jpg
Dataset-2_roboflow_train_img_0_8424_jpg.rf.2f75f43536a61c80ecceea24aa2fbff3.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_8424_jpg.rf.2f75f43536a61c80ecceea24aa2fbff3.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_8424_jpg.rf.2f75f43536a61c80ecceea24aa2fbff3.jpg
Dataset-1_data_train_img_0_7121.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7121.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7121.jpg
Dataset-1_data_train_img_0_7083.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7083.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7083.jpg
Dataset-2_roboflow_train_img_0_7670_jpg.rf.a5ced0dabea4096083c78a7cc084d057.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_7670_jpg.rf.a5ced0dabea4096083c78a7cc084d057.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_7670_jpg.rf.a5ced0dabea4096083c78a7cc084d057.jpg
Dataset-2_roboflow_train_img_0_9208_jpg.rf.9de898e10c18948a5ed74ee8e9a26d23.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_9208_jpg.rf.9de898e10c18948a5ed74ee8e9a26d23.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_9208_jpg.rf.9de898e10c18948a5ed74ee8e9a26d23.jpg
Dataset-2_roboflow_train_img_0_1646_jpg.rf.412e5c34781a6cf453e0dac2a7f0a3b0.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1646_jpg.rf.412e5c34781a6cf453e0dac2a7f0a3b0.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1646_jpg.rf.412e5c34781a6cf453e0dac2a7f0a3b0.jpg
Dataset-2_roboflow_train_img_0_4014_jpg.rf.78b67c601a05a7815d260e6d7cbd41da.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_4014_jpg.rf.78b67c601a05a7815d260e6d7cbd41da.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_4014_jpg.rf.78b67c601a05a7815d260e6d7cbd41da.jpg
Dataset-2_roboflow_train_img_0_1968_jpg.rf.a348209c0538a9ac4299d3492272572c.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_1968_jpg.rf.a348209c0538a9ac4299d3492272572c.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_1968_jpg.rf.a348209c0538a9ac4299d3492272572c.jpg
Dataset-1_data_train_img_0_2412.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2412.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2412.jpg
Dataset-1_data_train_img_0_6970.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_6970.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_6970.jpg
Dataset-2_roboflow_valid_img_0_3265_jpg.rf.aac751f667e764f6464872547bcd5d44.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_valid_img_0_3265_jpg.rf.aac751f667e764f6464872547bcd5d44.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_valid_img_0_3265_jpg.rf.aac751f667e764f6464872547bcd5d44.jpg
Dataset-2_roboflow_train_img_0_9136_jpg.rf.db8c4261ff383ace2f17cfbb21f909ca.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_9136_jpg.rf.db8c4261ff383ace2f17cfbb21f909ca.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_9136_jpg.rf.db8c4261ff383ace2f17cfbb21f909ca.jpg
Dataset-2_roboflow_train_img_0_8080_jpg.rf.a830d6d125f74a0e59e9671574d47771.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_8080_jpg.rf.a830d6d125f74a0e59e9671574d47771.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_8080_jpg.rf.a830d6d125f74a0e59e9671574d47771.jpg
Dataset-1_data_train_img_0_3559.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_3559.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_3559.jpg
Dataset-2_roboflow_train_img_0_6547_jpg.rf.26ea1f287124dd81a1a80bb5e5b182f7.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_6547_jpg.rf.26ea1f287124dd81a1a80bb5e5b182f7.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_6547_jpg.rf.26ea1f287124dd81a1a80bb5e5b182f7.jpg
Dataset-1_data_train_img_0_7191.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7191.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7191.jpg
Dataset-2_roboflow_train_img_0_2507_jpg.rf.ac1b0febe05e3d1127d473a71d3629f4.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_2507_jpg.rf.ac1b0febe05e3d1127d473a71d3629f4.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_2507_jpg.rf.ac1b0febe05e3d1127d473a71d3629f4.jpg
Dataset-1_data_train_img_0_5916.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_5916.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_5916.jpg
Dataset-1_data_train_img_0_2577.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2577.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2577.jpg
Dataset-1_data_train_img_0_2786.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_2786.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_2786.jpg
Dataset-1_data_train_img_0_7845.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7845.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7845.jpg
Dataset-2_roboflow_train_img_0_2309_jpg.rf.3c05b7cdaa8383d0b89fc5a64974a8db.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_2309_jpg.rf.3c05b7cdaa8383d0b89fc5a64974a8db.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_2309_jpg.rf.3c05b7cdaa8383d0b89fc5a64974a8db.jpg
Dataset-2_roboflow_train_img_0_7416_jpg.rf.a6d8a50b475b22a90ddfa1b99d4c90e8.jpg,1,pcos,/content/organized_data/PCOS/Dataset-2_roboflow_train_img_0_7416_jpg.rf.a6d8a50b475b22a90ddfa1b99d4c90e8.jpg,/content/organized_split/train/pcos/Dataset-2_roboflow_train_img_0_7416_jpg.rf.a6d8a50b475b22a90ddfa1b99d4c90e8.jpg
Dataset-1_data_train_img_0_5050.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_5050.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_5050.jpg
Dataset-2_roboflow_train_img_0_3639_jpg.rf.e47ae38a719a1eb070d7dd5ba73df8e5.jpg,0,normal,/content/organized_data/Normal/Dataset-2_roboflow_train_img_0_3639_jpg.rf.e47ae38a719a1eb070d7dd5ba73df8e5.jpg,/content/organized_split/train/normal/Dataset-2_roboflow_train_img_0_3639_jpg.rf.e47ae38a719a1eb070d7dd5ba73df8e5.jpg
Dataset-1_data_train_img_0_7799.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_7799.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_7799.jpg
Dataset-1_data_train_img_0_2184.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_2184.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_2184.jpg
Dataset-1_data_train_img_0_5777.jpg,0,normal,/content/organized_data/Normal/Dataset-1_data_train_img_0_5777.jpg,/content/organized_split/train/normal/Dataset-1_data_train_img_0_5777.jpg
Dataset-1_data_train_img_0_6451.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_6451.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_6451.jpg
Dataset-1_data_train_img_0_1916.jpg,1,pcos,/content/organized_data/PCOS/Dataset-1_data_train_img_0_1916.jpg,/content/organized_split/train/pcos/Dataset-1_data_train_img_0_1916.jpg
